DATE,CODE,NAME,12m Low,12m High,Day Low,Day High,Day Price,Previous,Change,Change%,Volume,Adjust
07-Jan-20,EVRD,Eveready East Africa Ltd,0.75,1.28,1.01,1.1,1.05,1.09,-0.04,3.67%,"3,900",-
07-Jan-20,XPRS,Express Kenya Plc,4.15,7.34,6.84,6.84,6.84,6.84,-,-,-,-
07-Jan-20,KQ,Kenya Airways Plc,0.8,5.5,1.89,2.18,1.94,2.1,-0.16,7.62%,"272,500",-
07-Jan-20,LKL,Longhorn Publishers Plc,4.26,8.6,6.6,6.7,6.64,6.78,-0.14,2.06%,"7,600",-
07-Jan-20,NBV,Nairobi Business Ventures Ltd,0.49,0.99,0.7,0.7,0.7,0.7,-,-,600,-
07-Jan-20,NMG,Nation Media Group Plc,13,49,38.8,39.75,39.15,39.35,-0.2,0.51%,"2,900",-
07-Jan-20,SMER,Sameer Africa Plc,1.91,4.69,3.3,3.4,3.36,3.4,-0.04,1.18%,"3,000",-
07-Jan-20,SGL,Standard Group Plc,18,31,25.2,25.2,25.2,25.2,-,-,500,-
07-Jan-20,TPSE,TPS Eastern Africa (Serena) Ltd,11.5,21.15,17,17,17,17.55,-0.55,3.13%,"4,200",-
07-Jan-20,UCHM,Uchumi Supermarket Plc,0.23,0.46,0.26,0.3,0.27,0.28,-0.01,3.57%,"77,000",-
07-Jan-20,SCAN,WPP ScanGroup Plc,10.75,25,18.45,18.6,18.5,18.25,0.25,1.37%,"35,100",-
07-Jan-20,ARM,ARM Cement Plc,5.55,5.55,5.55,5.55,5.55,5.55,-,-,-,-
07-Jan-20,BAMB,Bamburi Cement Ltd,26,120,78,79.5,79.25,80,-0.75,0.94%,600,-
07-Jan-20,CRWN,Crown Paints Kenya Plc,45,85,62.5,62.5,62.5,62.5,-,-,800,-
07-Jan-20,CABL,East African Cables Ltd,1.44,3.98,2.55,2.6,2.59,2.53,0.06,2.37%,"6,600",-
07-Jan-20,PORT,East African Portland Cement Ltd,12.6,18.5,14.5,14.5,14.5,14.5,-,-,100,-
07-Jan-20,KEGN,Kenya Electricity Generating Company Plc,4,6.5,5.76,5.8,5.78,5.8,-0.02,0.34%,"70,200",-
07-Jan-20,KPLC-P4,KPLC-P4,5,5,5,5,5,5,-,-,-,-
07-Jan-20,KPLC-P7,KPLC-P7,6,6,6,6,6,6,-,-,-,-
07-Jan-20,KPLC,Kenya Power and Lighting Company Plc,1.63,4.15,3,3.2,3.02,3.15,-0.13,4.13%,"583,400",-
07-Jan-20,TOTL,Total Kenya Ltd,22,30,28.2,28.9,28.55,28.55,-,-,500,-
07-Jan-20,UMME,Umeme Ltd,5.68,8.6,8,8.22,8.02,8,0.02,0.25%,"1,000",-
07-Jan-20,BRIT,Britam Holdings Plc,5.7,10.65,9.32,10.35,9.56,9.94,-0.38,3.82%,"173,800",-
07-Jan-20,CIC,CIC Insurance Group Ltd,2,3.65,3,3.05,3,3,-,-,"484,200",-
07-Jan-20,JUB,Jubilee Holdings Ltd,225,380.5,352,355,353.75,350,3.75,1.07%,"2,700",-
07-Jan-20,KNRE,Kenya Re-Insurance Corporation Ltd,2,4.36,3,3.1,3.04,3.26,-0.22,6.75%,"101,800",-
07-Jan-20,LBTY,Liberty Kenya Holdings Ltd,6.8,11,10.4,10.5,10.4,10.5,-0.1,0.95%,"9,400",-
07-Jan-20,SLAM,Sanlam Kenya Plc,12.8,20,17,18,17.55,18,-0.45,2.50%,"38,200",-
07-Jan-20,CTUM,Centum Investment Company Plc,19.6,33.5,29.25,29.95,29.7,29.6,0.1,0.34%,"60,900",-
07-Jan-20,HAFR,Home Afrika Ltd,0.3,0.69,0.59,0.6,0.59,0.59,-,-,"35,000",-
07-Jan-20,KURV,Kurwitu Ventures Ltd,"1,500.00","1,500.00","1,500.00","1,500.00","1,500.00","1,500.00",-,-,-,-
07-Jan-20,OCH,Olympia Capital Holdings Ltd,1.9,2.9,2.01,2.01,2.01,2.01,-,-,-,-
07-Jan-20,TCL,Trans-Century Plc,1.42,4.03,2.5,2.5,2.5,2.5,-,-,"10,400",-
07-Jan-20,NSE,Nairobi Securities Exchange Plc,7,13,12,12.5,12.05,12.5,-0.45,3.60%,"17,700",-
07-Jan-20,BOC,BOC Kenya Plc,53,72,62,62,62,62,-,-,-,-
07-Jan-20,BAT,British American Tobacco Kenya Plc,305,545,500,500,500,470,30,6.38%,100,-
07-Jan-20,CARB,Carbacid Investments Plc,7.1,9.4,8,8.2,8,8.3,-0.3,3.61%,"31,300",-
07-Jan-20,EABL,East African Breweries Ltd,135,222.25,196,212,197.75,197.25,0.5,0.25%,"43,300",-
07-Jan-20,FTGH,Flame Tree Group Holdings Ltd,0.76,3,2.3,2.3,2.3,2.3,-,-,"10,000",-
07-Jan-20,ORCH,Kenya Orchards Ltd,12.25,12.6,12.5,12.5,12.5,12.5,-,-,-,-
07-Jan-20,UNGA,Unga Group Ltd,26.1,37,32,32,32,33.8,-1.8,5.33%,100,-
07-Jan-20,SCOM,Safaricom Plc,23.5,33.5,31.3,31.7,31.55,31.5,0.05,0.16%,"7,754,500",-
07-Jan-20,FAHR,Stanlib Fahari Income-REIT,5.5,10,9,9.66,9.18,9.68,-0.5,5.17%,"22,400",-
07-Jan-20,GLD,ABSA NewGold ETF,"1,235.00","1,835.00","1,470.00","1,470.00","1,470.00","1,470.00",-,-,-,-
07-Jan-20,^FNK15,FTSE NSE Kenya 15 Index,154.41,227.73,220.15,223.2,221.18,222.8,-1.62,0.73%,-,-
07-Jan-20,^FNK25,FTSE NSE Kenya 25 Index,162.87,238.71,228.61,230.85,229.3,230.46,-1.16,0.50%,-,-
07-Jan-20,^N20I,NSE 20-Share Index,"1,873.47","2,766.77","2,671.62","2,671.62","2,671.62","2,706.38",-34.76,1.28%,-,-
07-Jan-20,^N25I,NSE 25-Share Index,"2,943.60","4,207.90","4,106.34","4,106.34","4,106.34","4,126.93",-20.59,0.50%,-,-
07-Jan-20,^NASI,NSE All-Share Index,124.3,171.36,166.65,166.65,166.65,167,-0.35,0.21%,-,-
07-Jan-20,^ZKEQTK,Zamara Kenya Equity Index (KES),"1,513.07","2,242.89","2,182.39","2,182.39","2,182.39","2,191.85",-9.46,0.43%,-,-
07-Jan-20,^ZKEQTU,Zamara Kenya Equity Index (USD),"1,225.28","1,905.40","1,854.92","1,854.92","1,854.92","1,867.57",-12.65,0.68%,-,-
08-Jan-20,EGAD,Eaagads Ltd,8.2,14,10.4,10.4,10.4,10.4,-,-,-,-
08-Jan-20,KUKZ,Kakuzi Plc,300,423.5,340,340,340,340,-,-,-,-
08-Jan-20,KAPC,Kapchorua Tea Kenya Plc,59,95,80,80,80,80,-,-,-,-
08-Jan-20,LIMT,Limuru Tea Plc,385,475,450,450,450,450,-,-,-,-
08-Jan-20,SASN,Sasini Plc,14.8,19.6,16.55,16.55,16.55,17.35,-0.8,4.61%,100,-
08-Jan-20,WTK,Williamson Tea Kenya Plc,92,165,130,130,130,134.5,-4.5,3.35%,700,-
08-Jan-20,CGEN,Car and General (K) Ltd,20,26,24,24,24,24,-,-,100,-
08-Jan-20,ABSA,ABSA Bank Kenya Plc,9.1,14.2,13.05,13.35,13.2,13.3,-0.1,0.75%,"267,300",-
08-Jan-20,BKG,BK Group Plc,16.4,28,28,28,28,28,-,-,-,-
08-Jan-20,COOP,Co-operative Bank of Kenya Ltd,10.5,17,16,17,16.45,16.5,-0.05,0.30%,"186,200",-
08-Jan-20,DTK,Diamond Trust Bank Kenya Ltd,67.75,127,112.25,115,112.25,112,0.25,0.22%,"218,500",-
08-Jan-20,EQTY,Equity Group Holdings Plc,30.5,55.5,53,54,54,54,-,-,"2,444,800",-
08-Jan-20,HFCK,HF Group Ltd,3.49,7.9,6,6.46,6.12,6.48,-0.36,5.56%,"26,100",-
08-Jan-20,IMH,I & M Holdings Plc,43.1,59,55.5,57,55.75,56.25,-0.5,0.89%,"4,300",-
08-Jan-20,KCB,KCB Group Plc,33.75,55.5,52.75,54,53.25,52.75,0.5,0.95%,"925,200",-
08-Jan-20,NBK,National Bank of Kenya Ltd,3.4,4.33,4.12,4.12,4.12,4.12,-,-,-,-
08-Jan-20,NCBA,NCBA Group Plc,24.9,40,36,36.75,36.25,36.55,-0.3,0.82%,"118,100",-
08-Jan-20,SBIC,Stanbic Holdings Plc,76.5,118.5,107.25,107.25,107.25,107.25,-,-,-,-
08-Jan-20,SCBK,Standard Chartered Bank Kenya Ltd,161,220,200,204,200.25,202.75,-2.5,1.23%,"2,100",-
08-Jan-20,DCON,Deacons (East Africa) Plc,0.45,0.45,0.45,0.45,0.45,0.45,-,-,-,-
08-Jan-20,EVRD,Eveready East Africa Ltd,0.75,1.28,1.01,1.1,1.05,1.05,-,-,300,-
08-Jan-20,XPRS,Express Kenya Plc,4.15,7.34,6.84,6.84,6.84,6.84,-,-,-,-
08-Jan-20,KQ,Kenya Airways Plc,0.8,5.5,1.94,2.02,1.97,1.94,0.03,1.55%,"28,800",-
08-Jan-20,LKL,Longhorn Publishers Plc,4.26,8.6,6.4,6.7,6.7,6.64,0.06,0.90%,"17,300",-
08-Jan-20,NBV,Nairobi Business Ventures Ltd,0.49,0.99,0.7,0.7,0.7,0.7,-,-,-,-
08-Jan-20,NMG,Nation Media Group Plc,13,49,39.25,39.5,39.45,39.15,0.3,0.77%,"1,400",-
08-Jan-20,SMER,Sameer Africa Plc,1.91,4.69,3.25,3.4,3.35,3.36,-0.01,0.30%,"1,300",-
08-Jan-20,SGL,Standard Group Plc,18,31,25.2,25.2,25.2,25.2,-,-,100,-
08-Jan-20,TPSE,TPS Eastern Africa (Serena) Ltd,11.5,21.15,17,17,17,17,-,-,-,-
08-Jan-20,UCHM,Uchumi Supermarket Plc,0.23,0.46,0.26,0.26,0.26,0.27,-0.01,3.70%,"262,600",-
08-Jan-20,SCAN,WPP ScanGroup Plc,10.75,25,18.5,18.7,18.65,18.5,0.15,0.81%,300,-
08-Jan-20,ARM,ARM Cement Plc,5.55,5.55,5.55,5.55,5.55,5.55,-,-,-,-
08-Jan-20,BAMB,Bamburi Cement Ltd,26,120,79.75,79.75,79.75,79.25,0.5,0.63%,100,-
08-Jan-20,CRWN,Crown Paints Kenya Plc,45,85,62.5,62.5,62.5,62.5,-,-,"2,800",-
08-Jan-20,CABL,East African Cables Ltd,1.44,3.98,2.59,2.59,2.59,2.59,-,-,100,-
08-Jan-20,PORT,East African Portland Cement Ltd,12.6,18.5,14.5,14.5,14.5,14.5,-,-,-,-
08-Jan-20,KEGN,Kenya Electricity Generating Company Plc,4,6.5,5.62,6,5.74,5.78,-0.04,0.69%,"177,200",-
08-Jan-20,KPLC-P4,KPLC-P4,5,5,5,5,5,5,-,-,-,-
08-Jan-20,KPLC-P7,KPLC-P7,6,6,6,6,6,6,-,-,-,-
08-Jan-20,KPLC,Kenya Power and Lighting Company Plc,1.63,4.15,3,3.08,3,3.02,-0.02,0.66%,"131,600",-
08-Jan-20,TOTL,Total Kenya Ltd,22,30,28.55,28.55,28.55,28.55,-,-,-,-
08-Jan-20,UMME,Umeme Ltd,5.68,8.6,8.02,8.02,8.02,8.02,-,-,-,-
08-Jan-20,BRIT,Britam Holdings Plc,5.7,10.65,9,9.5,9.18,9.56,-0.38,3.97%,"453,300",-
08-Jan-20,CIC,CIC Insurance Group Ltd,2,3.65,3,3.05,3,3,-,-,"54,900",-
08-Jan-20,JUB,Jubilee Holdings Ltd,225,380.5,355,355,355,353.75,1.25,0.35%,200,-
08-Jan-20,KNRE,Kenya Re-Insurance Corporation Ltd,2,4.36,3.05,3.1,3.05,3.04,0.01,0.33%,"252,700",-
08-Jan-20,LBTY,Liberty Kenya Holdings Ltd,6.8,11,10.25,10.95,10.5,10.4,0.1,0.96%,"4,500",-
08-Jan-20,SLAM,Sanlam Kenya Plc,12.8,20,18,18,18,17.55,0.45,2.56%,400,-
08-Jan-20,CTUM,Centum Investment Company Plc,19.6,33.5,29,30,29.65,29.7,-0.05,0.17%,"19,300",-
08-Jan-20,HAFR,Home Afrika Ltd,0.3,0.69,0.6,0.63,0.61,0.59,0.02,3.39%,"12,500",-
08-Jan-20,KURV,Kurwitu Ventures Ltd,"1,500.00","1,500.00","1,500.00","1,500.00","1,500.00","1,500.00",-,-,-,-
08-Jan-20,OCH,Olympia Capital Holdings Ltd,1.9,2.9,2.01,2.01,2.01,2.01,-,-,-,-
08-Jan-20,TCL,Trans-Century Plc,1.42,4.03,2.5,2.5,2.5,2.5,-,-,-,-
08-Jan-20,NSE,Nairobi Securities Exchange Plc,7,13,12,12.5,12.2,12.05,0.15,1.24%,"1,000",-
08-Jan-20,BOC,BOC Kenya Plc,53,72,62,62,62,62,-,-,-,-
08-Jan-20,BAT,British American Tobacco Kenya Plc,305,545,500,500,500,500,-,-,-,-
08-Jan-20,CARB,Carbacid Investments Plc,7.1,9.4,8,8.4,8.02,8,0.02,0.25%,"21,200",-
08-Jan-20,EABL,East African Breweries Ltd,135,222.25,197.25,198,198,197.75,0.25,0.13%,"2,200",-
08-Jan-20,FTGH,Flame Tree Group Holdings Ltd,0.76,3,2.3,2.3,2.3,2.3,-,-,500,-
08-Jan-20,ORCH,Kenya Orchards Ltd,12.25,12.6,12.5,12.5,12.5,12.5,-,-,-,-
08-Jan-20,UNGA,Unga Group Ltd,26.1,37,32,32,32,32,-,-,-,-
08-Jan-20,SCOM,Safaricom Plc,23.5,33.5,31.2,32.5,31.85,31.55,0.3,0.95%,"3,474,800",-
08-Jan-20,FAHR,Stanlib Fahari Income-REIT,5.5,10,9.2,9.5,9.24,9.18,0.06,0.65%,900,-
08-Jan-20,GLD,ABSA NewGold ETF,"1,235.00","1,835.00","1,470.00","1,470.00","1,470.00","1,470.00",-,-,-,-
08-Jan-20,^FNK15,FTSE NSE Kenya 15 Index,154.41,227.73,220.03,222.94,221.52,221.18,0.34,0.15%,-,-
08-Jan-20,^FNK25,FTSE NSE Kenya 25 Index,162.87,238.71,227.99,231.33,230.43,229.3,1.13,0.49%,-,-
08-Jan-20,^N20I,NSE 20-Share Index,"1,873.47","2,766.77","2,670.06","2,670.06","2,670.06","2,671.62",-1.56,0.06%,-,-
08-Jan-20,^N25I,NSE 25-Share Index,"2,943.60","4,207.90","4,114.98","4,114.98","4,114.98","4,106.34",8.64,0.21%,-,-
08-Jan-20,^NASI,NSE All-Share Index,124.3,171.36,167.33,167.33,167.33,166.65,0.68,0.41%,-,-
08-Jan-20,^ZKEQTK,Zamara Kenya Equity Index (KES),"1,513.07","2,242.89","2,190.55","2,190.55","2,190.55","2,182.39",8.16,0.37%,-,-
08-Jan-20,^ZKEQTU,Zamara Kenya Equity Index (USD),"1,225.28","1,905.40","1,858.19","1,858.19","1,858.19","1,854.92",3.27,0.18%,-,-
09-Jan-20,EGAD,Eaagads Ltd,8.2,14,10.4,10.4,10.4,10.4,-,-,-,-
09-Jan-20,KUKZ,Kakuzi Plc,300,423.5,360,360,360,340,20,5.88%,100,-
09-Jan-20,KAPC,Kapchorua Tea Kenya Plc,59,95,75,75,75,80,-5,6.25%,300,-
09-Jan-20,LIMT,Limuru Tea Plc,385,475,450,450,450,450,-,-,-,-
09-Jan-20,SASN,Sasini Plc,14.8,19,16.55,17.3,17.1,16.55,0.55,3.32%,"5,100",-
09-Jan-20,WTK,Williamson Tea Kenya Plc,92,165,130,130,130,130,-,-,-,-
09-Jan-20,CGEN,Car and General (K) Ltd,20,26,26,26,26,24,2,8.33%,200,-
09-Jan-20,ABSA,ABSA Bank Kenya Plc,9,14.2,13.15,13.3,13.25,13.2,0.05,0.38%,"147,200",-
09-Jan-20,BKG,BK Group Plc,16.4,28,28,28,28,28,-,-,-,-
09-Jan-20,COOP,Co-operative Bank of Kenya Ltd,10.5,17,16.35,16.55,16.4,16.45,-0.05,0.30%,"465,700",-
09-Jan-20,DTK,Diamond Trust Bank Kenya Ltd,67.75,127,113.25,123.25,118.75,112.25,6.5,5.79%,"39,900",-
09-Jan-20,EQTY,Equity Group Holdings Plc,30.5,55.5,53.75,54.5,54,54,-,-,"5,463,700",-
09-Jan-20,HFCK,HF Group Ltd,3.49,7.9,5.86,6,6,6.12,-0.12,1.96%,"29,600",-
09-Jan-20,IMH,I & M Holdings Plc,43.1,59,56.5,58,57.5,55.75,1.75,3.14%,800,-
09-Jan-20,KCB,KCB Group Plc,33.75,55.5,53.25,55,54.75,53.25,1.5,2.82%,"1,774,700",-
09-Jan-20,NBK,National Bank of Kenya Ltd,3.4,4.33,4.12,4.12,4.12,4.12,-,-,-,-
09-Jan-20,NCBA,NCBA Group Plc,24.9,40,36,37,36.25,36.25,-,-,"1,952,300",-
09-Jan-20,SBIC,Stanbic Holdings Plc,76.5,118.5,105,108,107.75,107.25,0.5,0.47%,"1,000",-
09-Jan-20,SCBK,Standard Chartered Bank Kenya Ltd,160,220,202,205,204.75,200.25,4.5,2.25%,"1,300",-
09-Jan-20,DCON,Deacons (East Africa) Plc,0.45,0.45,0.45,0.45,0.45,0.45,-,-,-,-
09-Jan-20,EVRD,Eveready East Africa Ltd,0.75,1.28,1.01,1.1,1.03,1.05,-0.02,1.90%,"1,000",-
09-Jan-20,XPRS,Express Kenya Plc,4,7.34,6.16,6.16,6.16,6.84,-0.68,9.94%,100,-
09-Jan-20,KQ,Kenya Airways Plc,0.8,5,2.02,2.16,2.1,1.97,0.13,6.60%,"67,500",-
09-Jan-20,LKL,Longhorn Publishers Plc,4.26,8.2,6.7,6.8,6.7,6.7,-,-,"17,800",-
09-Jan-20,NBV,Nairobi Business Ventures Ltd,0.49,0.99,0.7,0.77,0.72,0.7,0.02,2.86%,900,-
09-Jan-20,NMG,Nation Media Group Plc,12.5,49,38,39.25,38.6,39.45,-0.85,2.15%,"5,100",-
09-Jan-20,SMER,Sameer Africa Plc,1.91,4.69,3.2,3.4,3.33,3.35,-0.02,0.60%,"153,800",-
09-Jan-20,SGL,Standard Group Plc,18,31,25.2,25.2,25.2,25.2,-,-,-,-
09-Jan-20,TPSE,TPS Eastern Africa (Serena) Ltd,11.5,21.15,17.55,17.55,17.55,17,0.55,3.24%,100,-
09-Jan-20,UCHM,Uchumi Supermarket Plc,0.23,0.4,0.26,0.27,0.26,0.26,-,-,"71,700",-
09-Jan-20,SCAN,WPP ScanGroup Plc,11,25,18.5,18.7,18.6,18.65,-0.05,0.27%,"11,100",-
09-Jan-20,ARM,ARM Cement Plc,5.55,5.55,5.55,5.55,5.55,5.55,-,-,-,-
09-Jan-20,BAMB,Bamburi Cement Ltd,26,120,78,79.75,79,79.75,-0.75,0.94%,"8,600",-
09-Jan-20,CRWN,Crown Paints Kenya Plc,45,85,62.5,62.5,62.5,62.5,-,-,-,-
09-Jan-20,CABL,East African Cables Ltd,1.44,3.98,2.5,2.8,2.52,2.59,-0.07,2.70%,"5,700",-
09-Jan-20,PORT,East African Portland Cement Ltd,12.6,18.5,14.5,14.5,14.5,14.5,-,-,300,-
09-Jan-20,KEGN,Kenya Electricity Generating Company Plc,4,6.5,5.66,5.84,5.74,5.74,-,-,"390,900",-
09-Jan-20,KPLC-P4,KPLC-P4,5,5,5,5,5,5,-,-,-,-
09-Jan-20,KPLC-P7,KPLC-P7,6,6,6,6,6,6,-,-,-,-
09-Jan-20,KPLC,Kenya Power and Lighting Company Plc,1.63,4.1,2.9,3.05,3.01,3,0.01,0.33%,"52,400",-
09-Jan-20,TOTL,Total Kenya Ltd,22,30,27.75,28,27.85,28.55,-0.7,2.45%,500,-
09-Jan-20,UMME,Umeme Ltd,5.68,8.6,8.2,8.2,8.2,8.02,0.18,2.24%,500,-
09-Jan-20,BRIT,Britam Holdings Plc,5.7,10.65,9.3,9.56,9.48,9.18,0.3,3.27%,"93,300",-
09-Jan-20,CIC,CIC Insurance Group Ltd,2,3.65,2.93,3.18,3.03,3,0.03,1.00%,"75,400",-
09-Jan-20,JUB,Jubilee Holdings Ltd,225,380,355,360,359.75,355,4.75,1.34%,"6,200",-
09-Jan-20,KNRE,Kenya Re-Insurance Corporation Ltd,2,4.36,3,3.08,3.01,3.05,-0.04,1.31%,"844,300",-
09-Jan-20,LBTY,Liberty Kenya Holdings Ltd,6.8,11,10.5,10.8,10.75,10.5,0.25,2.38%,"1,000",-
09-Jan-20,SLAM,Sanlam Kenya Plc,12.8,20,17,17.5,17.05,18,-0.95,5.28%,"25,800",-
09-Jan-20,CTUM,Centum Investment Company Plc,19.6,33.5,29.25,29.6,29.6,29.65,-0.05,0.17%,"27,700",-
09-Jan-20,HAFR,Home Afrika Ltd,0.3,0.69,0.55,0.6,0.58,0.61,-0.03,4.92%,"134,000",-
09-Jan-20,KURV,Kurwitu Ventures Ltd,"1,500.00","1,500.00","1,500.00","1,500.00","1,500.00","1,500.00",-,-,-,-
09-Jan-20,OCH,Olympia Capital Holdings Ltd,1.9,2.9,2.01,2.01,2.01,2.01,-,-,-,-
09-Jan-20,TCL,Trans-Century Plc,1.42,4.03,2.5,2.5,2.5,2.5,-,-,-,-
09-Jan-20,NSE,Nairobi Securities Exchange Plc,6.5,13,11.4,12,11.5,12.2,-0.7,5.74%,"6,000",-
09-Jan-20,BOC,BOC Kenya Plc,53,72,62,62,62,62,-,-,-,-
09-Jan-20,BAT,British American Tobacco Kenya Plc,305,545,500,505,502,500,2,0.40%,"1,500",-
09-Jan-20,CARB,Carbacid Investments Plc,7.1,9.4,8,8.4,8,8.02,-0.02,0.25%,"11,400",-
09-Jan-20,EABL,East African Breweries Ltd,135,222.25,199,205,205,198,7,3.54%,"180,600",-
09-Jan-20,FTGH,Flame Tree Group Holdings Ltd,0.76,3,2.11,2.45,2.27,2.3,-0.03,1.30%,"1,400",-
09-Jan-20,ORCH,Kenya Orchards Ltd,12.25,12.6,12.5,12.5,12.5,12.5,-,-,-,-
09-Jan-20,UNGA,Unga Group Ltd,26.1,37,32,32,32,32,-,-,-,-
09-Jan-20,SCOM,Safaricom Plc,23.5,33.5,31.7,33.5,32.8,31.85,0.95,2.98%,"4,160,400",-
09-Jan-20,FAHR,Stanlib Fahari Income-REIT,5.5,10,9.1,9.22,9.22,9.24,-0.02,0.22%,"25,200",-
09-Jan-20,GLD,ABSA NewGold ETF,"1,235.00","1,835.00","1,470.00","1,470.00","1,470.00","1,470.00",-,-,-,-
09-Jan-20,^FNK15,FTSE NSE Kenya 15 Index,154.41,227.73,221.41,226.24,224.85,221.52,3.33,1.50%,-,-
09-Jan-20,^FNK25,FTSE NSE Kenya 25 Index,162.87,238.71,230.09,237.6,235.35,230.43,4.92,2.14%,-,-
09-Jan-20,^N20I,NSE 20-Share Index,"1,873.47","2,766.77","2,692.40","2,692.40","2,692.40","2,670.06",22.34,0.84%,-,-
09-Jan-20,^N25I,NSE 25-Share Index,"2,943.60","4,207.90","4,189.66","4,189.66","4,189.66","4,114.98",74.68,1.81%,-,-
09-Jan-20,^NASI,NSE All-Share Index,124.3,171.36,170.95,170.95,170.95,167.33,3.62,2.16%,-,-
09-Jan-20,^ZKEQTK,Zamara Kenya Equity Index (KES),"1,513.07","2,242.89","2,232.43","2,232.43","2,232.43","2,190.55",41.88,1.91%,-,-
09-Jan-20,^ZKEQTU,Zamara Kenya Equity Index (USD),"1,225.28","1,905.40","1,895.59","1,895.59","1,895.59","1,858.19",37.4,2.01%,-,-
10-Jan-20,EGAD,Eaagads Ltd,8.2,14,10.4,10.4,10.4,10.4,-,-,-,-
10-Jan-20,KUKZ,Kakuzi Plc,300,423.5,360,360,360,360,-,-,-,-
10-Jan-20,KAPC,Kapchorua Tea Kenya Plc,59,95,75,75,75,75,-,-,-,-
10-Jan-20,LIMT,Limuru Tea Plc,385,475,450,450,450,450,-,-,-,-
10-Jan-20,SASN,Sasini Plc,14.8,19.6,17.2,17.35,17.3,17.1,0.2,1.17%,"2,900",-
10-Jan-20,WTK,Williamson Tea Kenya Plc,92,165,130,134,133.75,130,3.75,2.88%,"8,000",-
10-Jan-20,CGEN,Car and General (K) Ltd,20,26,24,24,24,26,-2,7.69%,200,-
10-Jan-20,ABSA,ABSA Bank Kenya Plc,9.1,14.2,13.05,13.5,13.3,13.25,0.05,0.38%,"314,600",-
10-Jan-20,BKG,BK Group Plc,16.4,28,28,28,28,28,-,-,-,-
10-Jan-20,COOP,Co-operative Bank of Kenya Ltd,10.5,17,16.4,16.7,16.5,16.4,0.1,0.61%,"543,700",-
10-Jan-20,DTK,Diamond Trust Bank Kenya Ltd,67.75,127,119,125,120.25,118.75,1.5,1.26%,"742,800",-
10-Jan-20,EQTY,Equity Group Holdings Plc,30.5,55.5,54.25,55,54.75,54,0.75,1.39%,"3,775,600",-
10-Jan-20,HFCK,HF Group Ltd,3.49,7.9,5.4,6,5.7,6,-0.3,5.00%,"90,400",-
10-Jan-20,IMH,I & M Holdings Plc,43.1,59,58,58,58,57.5,0.5,0.87%,"3,200",-
10-Jan-20,KCB,KCB Group Plc,33.75,55.5,54,55.5,55,54.75,0.25,0.46%,"3,199,400",-
10-Jan-20,NBK,National Bank of Kenya Ltd,3.4,4.38,4.12,4.12,4.12,4.12,-,-,-,-
10-Jan-20,NCBA,NCBA Group Plc,24.9,40,36,36.7,36.5,36.25,0.25,0.69%,"1,387,000",-
10-Jan-20,SBIC,Stanbic Holdings Plc,76.5,118.5,107.75,107.75,107.75,107.75,-,-,-,-
10-Jan-20,SCBK,Standard Chartered Bank Kenya Ltd,161,220,205,208,206,204.75,1.25,0.61%,"5,000",-
10-Jan-20,DCON,Deacons (East Africa) Plc,0.45,0.45,0.45,0.45,0.45,0.45,-,-,-,-
10-Jan-20,EVRD,Eveready East Africa Ltd,0.75,1.28,1.11,1.12,1.12,1.03,0.09,8.74%,"14,000",-
10-Jan-20,XPRS,Express Kenya Plc,4.15,7.34,6.16,6.16,6.16,6.16,-,-,-,-
10-Jan-20,KQ,Kenya Airways Plc,0.8,5.5,2.16,2.2,2.17,2.1,0.07,3.33%,"226,900",-
10-Jan-20,LKL,Longhorn Publishers Plc,4.26,8.6,6.78,6.78,6.78,6.7,0.08,1.19%,"1,100",-
10-Jan-20,NBV,Nairobi Business Ventures Ltd,0.49,0.99,0.65,0.77,0.7,0.72,-0.02,2.78%,"1,600",-
10-Jan-20,NMG,Nation Media Group Plc,13.45,49,38.5,39,38.7,38.6,0.1,0.26%,"5,000",-
10-Jan-20,SMER,Sameer Africa Plc,1.91,4.69,3,3.2,3,3.33,-0.33,9.91%,"128,000",-
10-Jan-20,SGL,Standard Group Plc,18,31,25.2,25.2,25.2,25.2,-,-,-,-
10-Jan-20,TPSE,TPS Eastern Africa (Serena) Ltd,11.5,21.45,17,17,17,17.55,-0.55,3.13%,500,-
10-Jan-20,UCHM,Uchumi Supermarket Plc,0.23,0.5,0.25,0.28,0.25,0.26,-0.01,3.85%,"20,100",-
10-Jan-20,SCAN,WPP ScanGroup Plc,10.5,25,18.7,18.9,18.8,18.6,0.2,1.08%,"40,200",-
10-Jan-20,ARM,ARM Cement Plc,5.55,5.55,5.55,5.55,5.55,5.55,-,-,-,-
10-Jan-20,BAMB,Bamburi Cement Ltd,26,120,76,76.25,76.25,79,-2.75,3.48%,300,-
10-Jan-20,CRWN,Crown Paints Kenya Plc,45,85,68,68,68,62.5,5.5,8.80%,100,-
10-Jan-20,CABL,East African Cables Ltd,1.44,3.98,2.43,2.7,2.5,2.52,-0.02,0.79%,"9,200",-
10-Jan-20,PORT,East African Portland Cement Ltd,12.6,18.5,14.5,14.5,14.5,14.5,-,-,100,-
10-Jan-20,KEGN,Kenya Electricity Generating Company Plc,4,6.5,5.7,5.84,5.8,5.74,0.06,1.05%,"2,075,400",-
10-Jan-20,KPLC-P4,KPLC-P4,5,5,5,5,5,5,-,-,-,-
10-Jan-20,KPLC-P7,KPLC-P7,6,6,6,6,6,6,-,-,-,-
